"x" "Density" "Velocity" "TotalEnergy" "Temperature" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "H2O2" "AR" "N2"
0.05155 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05165 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05175 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05185 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05195 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05205 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05215 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05225 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05235 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05245 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05255 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05265 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05275 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05285 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05295 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05305 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05315 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05325 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05335 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05345 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05355 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05365 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05375 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05385 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05395 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05405 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05415 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05425 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05435 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05445 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05455 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05465 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05475 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05485 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05495 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05505 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05515 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05525 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05535 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05545 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05555 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05565 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05575 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05585 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05595 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05605 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05615 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05625 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05635 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05645 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05655 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05665 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05675 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05685 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05695 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05705 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05715 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05725 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05735 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05745 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05755 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05765 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05775 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05785 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05795 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05805 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05815 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05825 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05835 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05845 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05855 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05865 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05875 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05885 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05895 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05905 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05915 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05925 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05935 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05945 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05955 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05965 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05975 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05985 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05995 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06005 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06015 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06025 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06035 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06045 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06055 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06065 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06075 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06085 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06095 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06105 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06115 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06125 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06135 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06145 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06155 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06165 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06175 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06185 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06195 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06205 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06215 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06225 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06235 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06245 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06255 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06265 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06275 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06285 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06295 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06305 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06315 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06325 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06335 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06345 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06355 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06365 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06375 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06385 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06395 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06405 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06415 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06425 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06435 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06445 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06455 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06465 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06475 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06485 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06495 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06505 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06515 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06525 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06535 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06545 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06555 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06565 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06575 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06585 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06595 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06605 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06615 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06625 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06635 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06645 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06655 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06665 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06675 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06685 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06695 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06705 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06715 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06725 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06735 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06745 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06755 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06765 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06775 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06785 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06795 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06805 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06815 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06825 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06835 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06845 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06855 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06865 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06875 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06885 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06895 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06905 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06915 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06925 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06935 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06945 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06955 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06965 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06975 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06985 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.06995 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07005 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07015 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07025 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07035 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07045 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07055 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07065 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07075 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07085 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07095 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07105 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07115 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07125 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07135 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07145 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07155 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07165 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07175 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07185 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07195 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07205 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07215 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07225 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07235 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07245 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07255 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07265 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07275 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07285 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07295 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07305 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07315 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07325 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07335 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07345 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07355 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07365 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07375 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07385 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
